Market Name,Market ID,User ID,First Name,Last Name,Username,Email,Question Title,Question ID,Outcome Title,Outcome ID,Order ID,Order Receipt ID,Order Quantity,Order Type,Order Cost,Placed Successfully,Date
Replicator Market - Oct 14,213,121278,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,617456,617160,14.79063345,buy,1000,TRUE,2014-10-21 14:16:58 UTC
Replicator Market - Oct 14,213,121278,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,Yes,10495,617459,617163,7.219757415,buy,500,TRUE,2014-10-21 14:17:19 UTC
Replicator Market - Oct 14,213,121314,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,617487,617191,142.4819107,buy,10000,TRUE,2014-10-21 14:23:56 UTC
Replicator Market - Oct 14,213,2800,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,617530,617234,40.91022998,buy,3000,TRUE,2014-10-21 14:34:46 UTC
Replicator Market - Oct 14,213,2800,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,617531,617235,41.75710641,buy,3000,TRUE,2014-10-21 14:35:35 UTC
Replicator Market - Oct 14,213,2800,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,617534,617238,72.92545838,buy,4000,TRUE,2014-10-21 14:36:20 UTC
Replicator Market - Oct 14,213,121242,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,617537,617241,61.48154915,buy,5000,TRUE,2014-10-21 14:36:45 UTC
Replicator Market - Oct 14,213,121242,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,617541,617245,13.36625451,buy,1000,TRUE,2014-10-21 14:38:10 UTC
Replicator Market - Oct 14,213,121242,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,Yes,10467,617543,617247,15.36234074,buy,1000,TRUE,2014-10-21 14:39:58 UTC
Replicator Market - Oct 14,213,121242,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,617544,617248,41.36214709,buy,3000,TRUE,2014-10-21 14:40:25 UTC
Replicator Market - Oct 14,213,121240,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,617555,617259,91.20777552,buy,3000,TRUE,2014-10-21 14:52:42 UTC
Replicator Market - Oct 14,213,121240,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,617556,617260,72.00784616,buy,3000,TRUE,2014-10-21 14:53:17 UTC
Replicator Market - Oct 14,213,121240,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,No,10476,617557,617261,37.98727553,buy,2000,TRUE,2014-10-21 14:54:39 UTC
Replicator Market - Oct 14,213,121240,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,617560,617264,42.38378565,buy,2000,TRUE,2014-10-21 14:57:01 UTC
Replicator Market - Oct 14,213,121308,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,617563,617267,14.57687728,sell,800,TRUE,2014-10-21 14:58:47 UTC
Replicator Market - Oct 14,213,121308,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,617565,617269,14.25006636,buy,800,TRUE,2014-10-21 14:59:17 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,617598,617302,27.89366295,buy,2000,TRUE,2014-10-21 15:20:20 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,617600,617304,19.4058363,buy,500,TRUE,2014-10-21 15:21:20 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,No,10466,617602,617306,26.68218541,buy,500,TRUE,2014-10-21 15:24:02 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,617603,617307,9.670715067,buy,500,TRUE,2014-10-21 15:24:16 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,617604,617308,6.430582516,buy,500,TRUE,2014-10-21 15:24:26 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,No,10474,617606,617310,30.59448533,buy,500,TRUE,2014-10-21 15:24:43 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,No,10476,617607,617311,8.562121028,buy,500,TRUE,2014-10-21 15:24:53 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,617608,617312,11.74457818,buy,500,TRUE,2014-10-21 15:25:02 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,617609,617313,9.323024976,buy,500,TRUE,2014-10-21 15:25:12 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,617610,617314,7.743914924,buy,500,TRUE,2014-10-21 15:25:25 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,No,10502,617612,617316,12.60391949,buy,500,TRUE,2014-10-21 15:25:34 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,617613,617317,19.30835678,buy,500,TRUE,2014-10-21 15:25:44 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,No,10498,617615,617319,13.20923458,buy,500,TRUE,2014-10-21 15:26:31 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,617616,617320,15.78703072,buy,500,TRUE,2014-10-21 15:26:42 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,No,10494,617617,617321,14.301037,buy,500,TRUE,2014-10-21 15:26:53 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,617618,617322,11.4891061,buy,500,TRUE,2014-10-21 15:27:05 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,617619,617323,7.763106837,buy,500,TRUE,2014-10-21 15:27:15 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,No,10488,617620,617324,11.21663802,buy,500,TRUE,2014-10-21 15:27:26 UTC
Replicator Market - Oct 14,213,3434,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,617621,617325,12.93097538,buy,499.9999999,TRUE,2014-10-21 15:27:43 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,617622,617326,32.235532,buy,1000,TRUE,2014-10-21 15:34:27 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,No,10474,617623,617327,45.0042854,buy,1000,TRUE,2014-10-21 15:34:53 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,No,10466,617624,617328,40.88050348,buy,1000,TRUE,2014-10-21 15:35:04 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,617625,617329,21.42707833,buy,1000,TRUE,2014-10-21 15:35:21 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,617626,617330,56.14717553,buy,4000,TRUE,2014-10-21 15:36:04 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,617627,617331,23.23590851,buy,1000,TRUE,2014-10-21 15:36:24 UTC
Replicator Market - Oct 14,213,122904,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,617628,617332,32.10996953,buy,999.9999999,TRUE,2014-10-21 15:36:34 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,617629,617333,26.02884769,buy,2000,TRUE,2014-10-21 15:40:52 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,617630,617334,26.25519203,buy,2000,TRUE,2014-10-21 15:41:45 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,617632,617336,33.94003225,buy,2000,TRUE,2014-10-21 15:42:27 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,617633,617337,34.34031899,buy,2000,TRUE,2014-10-21 15:43:24 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,617636,617340,24.89980105,buy,2000,TRUE,2014-10-21 15:44:34 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,617638,617342,12.2975997,sell,1000,TRUE,2014-10-21 15:45:23 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,617640,617344,13.69789698,buy,1000,TRUE,2014-10-21 15:45:38 UTC
Replicator Market - Oct 14,213,122911,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,617681,617385,18.07886922,buy,1000,TRUE,2014-10-21 16:19:22 UTC
Replicator Market - Oct 14,213,122911,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,Yes,10467,617687,617391,20.15812391,buy,1000,TRUE,2014-10-21 16:23:38 UTC
